id|code|description|departmentId|type
456410|TK-KEROSENE|TK-KEROSENE|137|
456411|TK-REC. PILETA|TK-REC. PILETA|137|
456412|TK REC. PILETA|TK REC. PILETA|125|
456413|TK SOLVENTE DR|TK SOLVENTE DR|125|
456414|TK SOLVENTE DM|TK SOLVENTE DM|125|
456417|TK ASFALTO|TK ASFALTO|125|
456419|TK-DILUYENTE|TK-DILUYENTE|137|
456420|TK DILUYENTE|TK DILUYENTE|125|
456421|BARCO FUEL OIL|BARCO FUEL OIL|137|
456422|BARCO ISOMERADO|BARCO ISOMERADO|137|
456423|TK-ISOMERADO|TK-ISOMERADO|137|
456426|BARCO-NAFTA CATALITICA|BARCO-NAFTA CATALITICA|137|
456427|TK-NAFTA CATALITICA|TK-NAFTA CATALITICA|137|
456429|CAMION MTBE|CAMION MTBE|137|
456430|TK-MTBE|TK-MTBE|137|
458405|25979743|25979743|121|
458406|Cambio de Puesto|Cambio de Puesto|121|
458871|Espesador de fangos(B08)|Espesador de fangos(B08)|51|
460236|PTA. LINEA CRUDO|PTA. LINEA CRUDO|137|
460237|PTA. LINEA GAS OIL|PTA. LINEA GAS OIL|137|
460238|PTA. LINEA NAFTA NORMAL|PTA. LINEA NAFTA NORMAL|137|
460239|PTA. LINEA NAFTA SUPER|PTA. LINEA NAFTA SUPER|137|
460251|26619295|26619295|134|
460252|23817755|23817755|134|
460253|22508652|22508652|134|
460254|4742612|4742612|134|
460258|AH-1801|AH-1801|122|
464929|Pileta 1 Sup|Pileta 1 Sup|57|
464930|Pileta 1 Prof|Pileta 1 Prof|57|
466394|Reposicion a Batea|Reposicion a Batea|118|
467046|21723210|21723210|121|
467372|16645961|16645961|121|
467373|17679073|17679073|121|
467374|17052228|17052228|121|
467375|22602052|22602052|121|
467376|11021008|11021008|121|
467377|13286706|13286706|121|
467378|24254108|24254108|121|
467380|12990864|12990864|121|
467381|26745617|26745617|121|
467382|24086419|24086419|121|
467383|28023905|28023905|121|
467384|18068085|18068085|121|
467385|25113272|25113272|121|
467386|17827563|17827563|121|
467387|16645965|16645965|121|
467388|28520210|28520210|121|
467389|14444083|14444083|121|
467390|6179366|6179366|121|
468264|PURGA AGUA DESALADOR 2|PURGA AGUA DESALADOR 2|122|
468265|PURGA AGUA DESALADOR 3|PURGA AGUA DESALADOR 3|122|
468266|R 5|R 5|47|
468268|Aire R7|Aire R7|123|
468269|Aire R8|Aire R8|123|
468270|Aire R9|Aire R9|123|
468271|Aire R10|Aire R10|123|
468272|Aire R6|Aire R6|123|
468273|Aire R11|Aire R11|123|
468274|Aire R12|Aire R12|123|
468275|Aire R13|Aire R13|123|
468280|Aire R14|Aire R14|123|
468281|Aire PF4|Aire PF4|123|
468282|Aire PF5|Aire PF5|123|
468287|U.C. I|U.C. I|122|
468288|U.C. II|U.C. II|122|
468289|U.C. III|U.C. III|122|
468291|G.O.P.|G.O.P.|122|
468292|IER 801A|IER 801A|122|
468293|IER 801B|IER 801B|122|
468294|IER 801C|IER 801C|122|
468295|IER 801D|IER 801D|122|
468296|V.II IE-405|V.II IE-405|122|
468297|V.II IE-406|V.II IE-406|122|
470418|BARCO NAFTA VIRGEN|BARCO NAFTA VIRGEN|137|
471300|DESCARGA BOMBA DE VACIO|DESCARGA BOMBA DE VACIO|4|
471315|LPG (D9 611)|LPG (D9 611)|15|
471430|25382392|25382392|134|
471431|23064139|23064139|134|
471432|22401584|22401584|134|
471433|23525535|23525535|134|
471434|20648743|20648743|134|
471435|16265339|16265339|134|
471436|22661958|22661958|134|
471437|4989311|4989311|134|
471438|14166198|14166198|134|
471747|COMEDOR|COMEDOR|143|
472844|Despacho|Despacho|121|
472845|Caucho|Caucho|121|
472846|Usina|Usina|121|
472847|E.E.E.|E.E.E.|121|
472849|Seg. e Hig. Ind.|Seg. e Hig. Ind.|121|
472850|Mantenimiento|Mantenimiento|121|
472851|Deriv. de Reformadora|Deriv. de Reformadora|121|
472852|Reformadora|Reformadora|121|
472853|Laboratorio|Laboratorio|121|
472854|A.T.A.C.|A.T.A.C.|121|
472857|Med. Amb. y Calid.|Med. Amb. y Calid.|121|
473244|PH METRO - 10563|PH METRO - 10563|114|INSTRUMENT
473245|LABORATORIO MAT. PRIM.|LABORATORIO MAT. PRIM.|114|
475658|28239900|28239900|121|
475659|23900175|23900175|121|
475660|28126766|28126766|121|
476198|TK AGUARRAS PESADO|TK AGUARRAS PESADO|125|
477324|TK-ASFALTO|TK-ASFALTO|129|
477325|TK-DILUIDO RAPIDO|TK-DILUIDO RAPIDO|129|
477326|TK-DILUIDO MEDIO|TK-DILUIDO MEDIO|129|
479373|Pta de Linea Butanos|Pta de Linea Butanos|50|
479374|BUTANOS|BUTANOS|50|
484390|AGUA POTABLE|AGUA POTABLE|136|
484391|SALIDA PLANTA|SALIDA PLANTA|136|
492300|PILETA NORTE|PILETA NORTE|57|
497101|AIRE AREA 400 BTD|AIRE AREA 400 BTD|105|
503208|DECANTADORES STY|DECANTADORES STY|4|
504846|12398115|12398115|121|
504971|H.O.P.O.|H.O.P.O.|12|
504972|HOPO PESADO|HOPO PESADO|12|
505085|Aire PF7|Aire PF7|123|
505086|Aire R15|Aire R15|123|
505087|Aire R16|Aire R16|123|
505743|TORRE ENFRIAMIENTO USINA|TORRE ENFRIAMIENTO USINA|143|
505744|Tk 30-D13-108.|Tk 30-D13-108.|143|
505893|Salida gas enf. carga|Salida gas enf. carga|4|
508554|TREN DESMINERALIZADOR A|TREN DESMINERALIZADOR A|118|
508555|TREN DESMINERALIZADOR B|TREN DESMINERALIZADOR B|118|
509711|SALIDA BOMBAS 119-120|SALIDA BOMBAS 119-120|143|
517223|Reposicion a Batea Ref.|Reposicion a Batea Ref.|115|
521408|Salida Caldera 1|Salida Caldera 1|118|
521409|Salida Caldera 2|Salida Caldera 2|118|
521410|Salida Caldera 3|Salida Caldera 3|118|
526541|TK 503|TK 503|44|
526551|CAMION HEXANO EXP.|CAMION HEXANO EXP.|24|
527088|CAMION ESTIRENO|CAMION ESTIRENO|24|
527659|27073110|27073110|134|
543797|CAMION DE BUTADIENO|CAMION DE BUTADIENO|15|
546000|Incidente|Incidente|121|
550203|20020356|20020356|134|
550204|13227339|13227339|134|
551255|EFLUENTE FINAL ZARATE|EFLUENTE FINAL ZARATE|-1|
561694|26120862|26120862|134|
565293|TK 14 D9 320|TK 14 D9 320|4|
565323|Desvio|Desvio|121|
571127|TAMBOR PHILMPLUS 5K7B|TAMBOR PHILMPLUS 5K7B|2|
571129|PETROFLO 21Y3600L|PETROFLO 21Y3600L|2|
578977|TAMBOR PETROFLO 21Y3600L|TAMBOR PETROFLO 21Y3600L|2|
583220|27.538.535|27.538.535|121|
583226|29172566|29172566|121|
583803|17.051.806|17.051.806|121|
583804|22.592.011|22.592.011|121|
583805|27.335.640|27.335.640|121|
586774|26005998|26005998|121|
586775|27538535|27538535|121|
587885|EFLUENTE EESS N y P|EFLUENTE EESS N y P|133|
587886|EFLUENTE PERGAMINO|EFLUENTE PERGAMINO|133|
587887|EFLUENTE TUCUMAN|EFLUENTE TUCUMAN|133|
587888|EFLUENTE ALMAFUERTE|EFLUENTE ALMAFUERTE|133|
587889|EFLUENTE PARANA|EFLUENTE PARANA|133|
587890|EFLUENTE LA HORQUETA|EFLUENTE LA HORQUETA|133|
602984|FRC 104 (SALIDA LAV. DE AGUA)|FRC 104 (SALIDA LAV. DE AGUA)|4|
605033|TAMBOR DE SILICONA|TAMBOR DE SILICONA|5|
605357|26813568|26813568|121|
609233|TK AC. EXTENDEDOR PREP.|TK AC. EXTENDEDOR PREP.|5|
611967|MUESTRAS INTERNAS|MUESTRAS INTERNAS|103|
634335|Arpol/Arnipol Muestras Propias|Arpol/Arnipol Muestras Propias|139|
639129|ENTRADA PIL INFILCO|ENTRADA PIL INFILCO|9|
656882|SL Medio Ambiente|SL Medio Ambiente|123|
664953|Cancha 1profundidad|Cancha 1profundidad|145|
664954|Cancha 2profundidad|Cancha 2profundidad|145|
664955|Cancha 3profundidad|Cancha 3profundidad|145|
664956|Cancha 4profundidad|Cancha 4profundidad|145|
664957|Cancha 6profundidad|Cancha 6profundidad|145|
670379|CAMION ETILBENCENO|CAMION ETILBENCENO|49|
680931|ART|ART|121|
691099|SL Medio Ambiente Interno|SL Medio Ambiente Interno|145|
698899|TK-NAFTA CARGA CATALITICA|TK-NAFTA CARGA CATALITICA|137|
703053|40 : PIEZOMETROS / NAPAS FREATIC|40 : PIEZOMETROS / NAPAS FREATIC|57|
710655|29562385|29562385|121|
710656|27663561|27663561|121|
718050|TANQUE|TANQUE|19|
719383|SL Usina|SL Usina|136|
719385|SL Produccion Combustibles|SL Produccion Combustibles|122|
729649|TREN DE POLIMERIZACION|TREN DE POLIMERIZACION|4|
730749|SL Muestras Internas|SL Muestras Internas|146|
736604|SALIDA CENTRIFUGA|SALIDA CENTRIFUGA|5|
736605|SALIDA SECADERO ROTATIVO|SALIDA SECADERO ROTATIVO|5|
736811|27693990|27693990|121|
741112|25288183|25288183|121|
747722|Ex- ICI|Ex- ICI|121|
748082|26066193|26066193|121|
748083|27501122|27501122|121|
748084|27081100|27081100|121|
748085|28314559|28314559|121|
748086|26889751|26889751|121|
748087|29662837|29662837|121|
748088|25524484|25524484|121|
748089|26750170|26750170|121|
748090|28059086|28059086|121|
748092|92269259|92269259|121|
751267|20176093|20176093|121|
751268|23667731|23667731|121|
752844|29662836|29662836|121|
752845|28100911|28100911|121|
752846|29046930|29046930|121|
755399|26877292|26877292|121|
755400|29725676|29725676|121|
755404|TK CARGA MINERAL 14-D9-311|TK CARGA MINERAL 14-D9-311|5|
755937|Etileno - SL|Etileno - SL|121|
756622|28081976|28081976|121|
756638|U47: Valvula succ D3 621/622|U47: Valvula succ D3 621/622|60|
756790|E14: VALVULA ANT BLOQUEO FRC 220|E14: VALVULA ANT BLOQUEO FRC 220|60|
756791|E15: VALVULA POST BLOQ FRC 220|E15: VALVULA POST BLOQ FRC 220|60|
756792|E16: BY-PASS FRC 220|E16: BY-PASS FRC 220|60|
756793|E17: VALV ENT A RERUM DE PYGAS|E17: VALV ENT A RERUM DE PYGAS|60|
756794|E18: BOMBA D3-323 FDO PYGAS|E18: BOMBA D3-323 FDO PYGAS|60|
756795|E19: VALV BLOQ SUCC D3-232|E19: VALV BLOQ SUCC D3-232|60|
756796|E20: VALV BLOQ DESC D3-323|E20: VALV BLOQ DESC D3-323|60|
756797|E21: BOMBA D3-324 FDO PYGAS|E21: BOMBA D3-324 FDO PYGAS|60|
756798|E22: VALV BLOQ SUCC D3-324|E22: VALV BLOQ SUCC D3-324|60|
756799|E23: VALV BLOQ DESC D3-324|E23: VALV BLOQ DESC D3-324|60|
756800|E24: LIC 312 FDO PYGAS A RERUM|E24: LIC 312 FDO PYGAS A RERUM|60|
756801|E25: VALV ANT BLOQ LIC 312|E25: VALV ANT BLOQ LIC 312|60|
756802|E26: VALV POST BLOQ LIC 312|E26: VALV POST BLOQ LIC 312|60|
766085|28394280|28394280|121|
766086|28565568|28565568|121|
767008|41 : PIEZOMETROS / NAPAS FREATIC|41 : PIEZOMETROS / NAPAS FREATIC|57|
774705|31004443|31004443|121|
791271|42 : PIEZOMETROS / NAPAS FREATIC|42 : PIEZOMETROS / NAPAS FREATIC|57|
794122|ICI Medio Ambiente|ICI Medio Ambiente|52|
798908|25660127|25660127|121|
799445|16387614|16387614|121|
799468|23476873|23476873|121|
799631|27076226|27076226|121|
807838|29415645|29415645|121|
809902|SL Servicio Medico|SL Servicio Medico|132|
824194|24928607|24928607|121|
824195|26223919|26223919|121|
824196|28148907|28148907|121|
824197|29619066|29619066|121|
824198|30548109|30548109|121|
824199|31331157|31331157|121|
828017|Medio Ambiente Muestras Propias|Medio Ambiente Muestras Propias|144|
832758|Pasantias|Pasantias|121|
835872|28575028|28575028|121|
838955|Etileno SL|Etileno SL|147|
840557|24562197|24562197|121|
840558|27759965|27759965|121|
843749|26986310|26986310|121|
856036|BUQUE REFORMADO LIVIANO|BUQUE REFORMADO LIVIANO|50|
862018|23674941|23674941|121|
862021|25206046|25206046|121|
862022|26373676|26373676|121|
862023|28520953|28520953|121|
863070|16220734|16220734|121|
863072|20590967|20590967|121|
863076|25403467|25403467|121|
863077|28520777|28520777|121|
866842|SALIDA ECUALIZADORA|SALIDA ECUALIZADORA|148|
866843|ENTRADA ECUALIZADORA|ENTRADA ECUALIZADORA|148|
866844|SALIDA AL RIO ICI|SALIDA AL RIO ICI|148|
867350|PTA. LINEA REFORMADO LIV.|PTA. LINEA REFORMADO LIV.|50|
874354|PLANTA CAMPANA|PLANTA CAMPANA|-1|
882383|TOE ETILENO SL|TOE ETILENO SL|147|
891589|27781865|27781865|121|
891590|28771823|28771823|121|
891591|29625889|29625889|121|
891595|24400568|24400568|121|
903347|29449868|29449868|121|
910780|SALIDA AL RIO ETILENO SL|SALIDA AL RIO ETILENO SL|148|
919208|26100711|26100711|121|
919235|21985540|21985540|121|
919239|24784713|24784713|121|
919242|27335640|27335640|121|
919246|29000057|29000057|121|
